GeneID	e125_1	e125_2	e125_3	e165_1	e165_2	e165_3	adult_1	adult_2	adult_3
ensmusg00000102796	0	0	0	5	0	2	5	5	16
ensmusg00000050511	0	1	0	3	1	12	25	23	7
ensmusg00000081394	0	1	6	0	0	0	1	0	1
ensmusg00000040025	1477	1610	2088	603	841	1740	544	739	364
ensmusg00000080597	0	0	0	0	0	0	0	0	0
ensmusg00000083757	4	5	2	2	0	1	10	0	1
ensmusg00000028901	514	579	708	218	323	528	140	211	107
ensmusg00000084105	5	0	4	0	0	3	0	0	0
ensmusg00000100813	1	0	0	0	0	1	0	0	0
ensmusg00000099937	0	4	0	1	0	1	0	0	0
ensmusg00000077323	228	180	380	180	286	244	443	256	362
ensmusg00000028899	284	349	355	202	187	285	195	258	138
ensmusg00000089687	0	0	0	9	0	0	5	1	1
ensmusg00000086290	66	31	71	54	14	56	36	73	56
ensmusg00000105911	0	0	0	0	0	0	0	0	0
ensmusg00000065097	0	0	0	0	0	0	0	0	0
ensmusg00000064604	0	0	0	0	0	0	0	0	0
ensmusg00000064949	0	0	0	0	0	0	0	0	0
ensmusg00000080615	0	0	0	0	0	0	0	0	0
ensmusg00000028898	236	284	272	141	164	301	245	269	179
ensmusg00000028896	302	371	485	73	109	175	46	46	30
ensmusg00000085241	10	10	17	10	2	9	23	20	3
ensmusg00000091021	1	5	6	0	0	1	8	5	0
ensmusg00000065353	106	165	215	166	157	145	377	233	192
ensmusg00000064387	0	2	0	0	0	0	0	0	0
ensmusg00000066043	1023	1005	1388	985	740	1808	701	1179	693
ensmusg00000096350	0	0	0	0	0	0	0	0	0
ensmusg00000064739	0	0	0	0	0	0	0	0	0
ensmusg00000066042	67	65	98	37	44	67	54	63	31
ensmusg00000028893	131	168	213	89	72	212	137	153	57
ensmusg00000086997	0	0	0	0	0	0	0	0	0
ensmusg00000054428	1238	1888	2081	1269	1348	2642	1718	1938	1375
ensmusg00000087352	11	3	9	6	10	6	9	12	14
ensmusg00000054405	1807	1877	2286	1304	1189	2420	1963	2390	1601
ensmusg00000065623	0	0	2	0	0	0	0	0	0
ensmusg00000056529	1	0	1	6	0	2	0	1	3
ensmusg00000028886	355	343	406	266	182	419	279	298	210
ensmusg00000037752	34	24	66	79	50	129	93	142	68
ensmusg00000028885	17	13	13	59	2	1	24	88	27
ensmusg00000028884	297	388	507	140	118	315	173	244	46
ensmusg00000037731	3	1	0	8	9	4	0	6	3
ensmusg00000081647	0	0	0	0	0	0	0	0	0
ensmusg00000028882	620	951	1068	361	375	929	441	491	304
ensmusg00000088990	51	41	80	63	43	34	112	70	112
ensmusg00000028879	1027	1088	1416	878	818	2003	952	1118	701
ensmusg00000083816	18	19	13	5	7	27	0	0	4
ensmusg00000028878	356	325	466	689	510	1125	720	1073	511
ensmusg00000087911	0	0	0	0	0	0	0	0	0
ensmusg00000028874	0	1	1	6	0	4	4	9	9
ensmusg00000037692	985	725	1057	1358	927	2393	1002	1371	592
ensmusg00000097088	10	2	0	24	0	1	25	23	31
ensmusg00000028868	450	399	554	582	483	989	595	706	308
ensmusg00000089298	0	0	0	0	0	0	0	0	0
ensmusg00000099202	0	0	0	0	0	0	0	4	0
ensmusg00000049649	0	0	4	13	2	23	13	15	20
ensmusg00000028865	0	0	0	1	0	2	12	4	4
ensmusg00000028862	2	9	1	7	12	20	43	55	44
ensmusg00000028860	0	0	0	4	1	0	14	0	0
ensmusg00000028857	202	240	285	273	214	424	357	358	194
ensmusg00000083241	1	0	0	0	0	0	0	0	0
ensmusg00000037622	490	580	519	750	488	1072	892	1027	529
ensmusg00000028854	214	206	272	388	207	572	354	439	244
ensmusg00000092745	0	0	0	0	0	0	0	0	0
ensmusg00000086850	0	0	0	0	0	0	0	0	1
ensmusg00000046694	4	8	2	2	4	0	6	0	0
ensmusg00000056596	0	1	1	121	47	71	289	422	227
ensmusg00000037600	0	0	0	0	0	0	0	0	1
ensmusg00000028851	1842	2360	2873	2760	2570	4776	3786	4708	2309
ensmusg00000037583	0	0	0	0	0	0	0	2	0
ensmusg00000093886	0	0	0	0	0	0	0	0	0
ensmusg00000028850	59	66	86	70	26	59	48	49	24
ensmusg00000028848	75	132	93	89	40	109	50	102	64
ensmusg00000047281	0	1	1	10	4	4	8	3	1
ensmusg00000037553	241	246	315	329	217	387	319	400	200
ensmusg00000083885	0	1	0	0	0	1	0	0	0
ensmusg00000093031	0	0	0	0	0	0	0	0	0
ensmusg00000043257	141	99	158	160	106	284	115	140	89
ensmusg00000007880	6700	5152	8345	4067	3771	8808	3046	4694	2154
ensmusg00000104566	0	0	0	1	0	0	0	0	0
ensmusg00000084555	0	0	0	0	0	0	0	0	0
ensmusg00000084789	0	1	0	0	0	0	0	0	0
ensmusg00000003644	85	116	133	204	152	256	228	290	130
ensmusg00000085009	0	0	0	0	0	0	0	0	5
ensmusg00000080946	0	0	0	0	0	0	0	1	0
ensmusg00000089321	0	0	0	0	0	0	0	0	0
ensmusg00000003038	3199	3751	4216	1044	1145	2137	927	927	564
ensmusg00000012117	249	326	355	340	244	479	368	588	293
ensmusg00000050966	1	5	4	3	0	5	4	9	0
ensmusg00000087288	0	1	0	0	0	0	0	0	0
ensmusg00000049410	0	0	0	0	0	0	0	0	0
ensmusg00000012123	0	0	2	1	7	9	5	8	5
ensmusg00000000682	0	0	0	7	7	18	9	14	6
ensmusg00000012126	32	31	75	860	494	974	1037	1124	863
ensmusg00000028843	271	297	373	357	255	437	373	499	260
ensmusg00000037443	347	271	379	92	102	283	109	206	38
ensmusg00000098693	0	0	0	0	0	0	0	0	0
ensmusg00000073747	0	0	1	0	0	0	0	0	0
ensmusg00000081772	0	1	0	0	0	0	0	0	0
ensmusg00000048003	5	0	0	0	0	0	0	4	0
ensmusg00000028841	3	0	1	9	0	10	24	25	7
ensmusg00000028840	80	104	91	49	33	89	51	48	23
ensmusg00000086322	3	5	1	3	0	0	0	0	0
ensmusg00000108398	1	1	0	1	3	0	0	5	0
ensmusg00000050105	65	49	34	17	21	34	37	76	40
ensmusg00000050890	261	254	381	240	226	565	217	294	169
ensmusg00000028834	2	0	0	3	6	8	8	1	0
ensmusg00000083065	0	0	0	0	0	0	0	0	0
ensmusg00000028836	1	0	0	0	0	0	14	2	0
ensmusg00000028838	1	0	2	31	0	13	44	75	35
ensmusg00000037366	53	48	43	39	24	66	30	93	33
ensmusg00000087343	0	0	0	0	0	1	0	0	10
ensmusg00000028832	3650	4254	5555	1502	2741	5889	900	1092	538
ensmusg00000092812	0	0	0	0	0	0	0	0	0
ensmusg00000083001	0	0	0	0	0	0	0	0	0
ensmusg00000037348	447	298	481	1271	1376	2572	947	1208	475
ensmusg00000078521	29	53	57	0	15	13	0	0	0
ensmusg00000046671	574	596	738	587	587	1038	456	665	322
ensmusg00000050989	849	900	1194	368	442	835	364	616	305
ensmusg00000037306	197	215	200	134	144	304	132	143	92
ensmusg00000099289	0	0	0	0	0	4	0	0	0
ensmusg00000037295	27	24	29	52	32	47	90	70	61
ensmusg00000028826	1045	948	1201	677	646	1450	618	987	486
ensmusg00000028825	0	8	0	0	2	2	0	0	2
ensmusg00000028822	305	438	516	571	440	890	531	540	409
ensmusg00000037266	1297	1053	1426	924	931	1527	749	1835	526
ensmusg00000028821	748	921	993	841	692	1410	1184	1402	795
ensmusg00000086884	0	0	0	0	0	0	0	0	0
ensmusg00000070691	0	0	0	0	0	0	1	0	0
ensmusg00000084986	0	0	0	0	0	0	0	0	0
ensmusg00000037242	1798	1719	2179	1690	1560	3146	2268	2580	1431
ensmusg00000087270	5	0	0	0	0	0	0	0	0
ensmusg00000085002	0	0	0	0	0	0	0	0	0
ensmusg00000082833	0	0	0	0	0	0	0	0	0
ensmusg00000028809	3625	2929	4466	1602	1528	3753	1335	1963	1148
ensmusg00000043924	0	0	1	2	2	0	0	5	0
ensmusg00000084032	0	0	0	0	0	0	0	0	0
ensmusg00000081136	0	0	0	2	0	0	0	1	1
ensmusg00000059713	264	211	315	408	404	807	477	569	274
ensmusg00000076123	0	0	0	0	0	0	0	0	0
ensmusg00000087016	1	0	1	0	1	0	0	0	0
ensmusg00000028803	176	145	213	2737	2309	4237	3106	3968	2153
ensmusg00000103955	0	0	0	1	0	0	0	0	0
ensmusg00000028801	1	2	0	327	132	214	551	360	378
ensmusg00000080474	0	0	0	0	0	0	0	0	0
ensmusg00000037188	2	6	8	18	0	0	21	14	19
ensmusg00000088179	0	0	2	0	0	0	0	0	0
ensmusg00000086788	0	2	0	1	1	0	0	0	0
ensmusg00000062157	2	1	2	7	0	1	0	7	0
ensmusg00000083678	1	4	7	4	0	1	1	6	3
ensmusg00000037157	0	0	1	3	0	0	3	9	2
ensmusg00000082743	2	2	3	4	6	3	0	0	0
ensmusg00000037139	0	0	1	2	11	13	2	8	11
ensmusg00000081672	0	0	0	0	0	0	0	0	0
ensmusg00000028676	2114	2098	2927	988	1255	2414	873	1363	750
ensmusg00000028675	1369	1334	1701	853	789	1614	1091	1319	704
ensmusg00000083430	0	0	0	0	0	0	0	0	0
ensmusg00000062585	0	0	0	0	7	1	0	0	0
ensmusg00000028673	243	300	394	403	268	505	507	615	306
ensmusg00000028672	190	226	297	125	106	211	104	162	80
ensmusg00000028671	29	48	57	12	7	16	0	26	5
ensmusg00000028670	276	369	505	435	346	609	550	544	384
ensmusg00000028669	161	212	215	416	224	355	447	591	445
ensmusg00000083852	0	0	0	0	0	0	0	4	0
ensmusg00000028668	1174	1043	1215	615	629	1432	641	747	401
ensmusg00000085714	1	4	2	1	4	3	0	6	2
ensmusg00000097995	0	0	0	0	3	0	0	0	0
ensmusg00000059291	1494	2544	2447	914	986	1561	1298	1203	920
ensmusg00000082877	0	0	0	0	0	0	0	0	0
ensmusg00000088614	0	0	0	0	0	0	0	0	0
ensmusg00000007872	812	1083	1314	98	114	260	44	51	17
ensmusg00000018983	129	154	176	34	25	45	20	8	3
ensmusg00000036995	223	144	233	62	82	172	119	156	46
ensmusg00000001604	50	58	51	47	32	55	80	81	27
ensmusg00000051351	1869	1572	2250	446	955	1758	336	433	216
ensmusg00000081330	0	0	0	0	0	2	0	0	0
ensmusg00000066037	4195	3755	5530	1672	1897	3800	1574	1962	1206
ensmusg00000098155	2	0	0	0	0	0	0	0	0
ensmusg00000070687	0	0	0	13	1	12	7	6	5
ensmusg00000066178	1	0	3	0	0	1	0	13	9
ensmusg00000001089	1241	1014	1416	894	562	1105	1198	1681	893
ensmusg00000036940	2478	2686	3525	1176	1299	2954	838	1285	713
ensmusg00000082711	5	6	13	5	0	3	0	1	0
ensmusg00000083054	0	1	0	0	0	1	0	0	0
ensmusg00000092747	0	0	0	0	0	0	0	0	0
ensmusg00000036921	0	0	0	0	0	0	0	0	0
ensmusg00000070683	0	0	0	0	0	0	0	1	0
ensmusg00000103119	0	0	1	0	0	0	0	0	0
ensmusg00000028664	3160	3168	4517	666	1088	2144	124	178	111
ensmusg00000036905	6	12	2	102	130	161	192	186	107
ensmusg00000036896	9	14	4	105	136	122	163	158	96
ensmusg00000036887	5	1	12	116	115	137	142	255	136
ensmusg00000028661	3	6	14	15	4	46	10	9	5
ensmusg00000060862	181	201	293	145	227	333	94	200	73
ensmusg00000077624	0	0	0	0	0	0	0	0	0
ensmusg00000085542	0	0	0	0	0	0	0	0	0
ensmusg00000087417	1	0	0	0	0	0	0	0	0
ensmusg00000085833	0	0	0	1	0	0	0	0	0
ensmusg00000093294	0	0	0	0	0	0	0	0	0
ensmusg00000092848	0	0	0	0	0	0	0	0	0
ensmusg00000080806	1	0	0	0	0	0	0	4	0
ensmusg00000082149	0	0	0	0	0	0	1	0	0
ensmusg00000036856	1099	1117	1316	133	205	295	52	125	32
ensmusg00000006699	2149	2594	3075	1528	1650	3441	1864	1941	1213
ensmusg00000089199	0	0	0	0	0	0	0	0	0
ensmusg00000101493	10	2	30	10	12	16	16	16	3
ensmusg00000070667	2	0	0	0	1	2	1	0	0
ensmusg00000078520	0	0	0	0	0	0	0	0	0
ensmusg00000023433	0	1	1	0	0	0	8	0	0
ensmusg00000086845	0	0	0	0	0	0	0	0	0
ensmusg00000041399	0	0	0	0	0	0	0	0	0
ensmusg00000028763	3478	1786	3227	1687	2593	4032	704	1021	284
ensmusg00000099134	0	0	0	0	0	0	0	0	0
ensmusg00000094035	0	0	0	11	0	0	8	9	0
ensmusg00000043411	1422	1124	1731	874	896	1993	988	1461	671
ensmusg00000041351	193	116	167	763	486	1028	876	1155	666
ensmusg00000087476	0	0	0	1	0	0	0	0	0
ensmusg00000028766	556	540	864	192	332	701	53	74	31
ensmusg00000057530	1491	1203	1876	579	624	1493	476	493	249
ensmusg00000085823	1	0	0	0	0	0	0	0	0
ensmusg00000028760	3078	2126	3870	2658	2407	5100	2601	3454	1566
ensmusg00000084804	1	0	0	0	0	0	0	0	0
ensmusg00000098513	1	0	0	0	0	0	0	1	0
ensmusg00000078519	0	0	2	0	0	1	0	0	0
ensmusg00000028759	2911	2916	3702	2425	1974	4231	2596	2956	1582
ensmusg00000045349	2	5	0	30	9	52	53	93	53
ensmusg00000028758	14	11	29	56	66	182	133	81	77
ensmusg00000028757	1242	1152	1567	966	1065	1638	857	1290	537
ensmusg00000028756	389	485	608	1717	881	1587	2465	2815	1645
ensmusg00000099200	0	0	0	0	0	0	0	0	0
ensmusg00000098364	0	0	0	0	0	0	0	0	0
ensmusg00000028755	0	3	4	16	0	9	33	13	28
ensmusg00000078235	0	0	0	43	51	58	100	94	53
ensmusg00000046109	0	1	0	7	1	6	0	0	2
ensmusg00000083326	5	9	13	5	4	7	6	17	2
ensmusg00000041241	215	239	268	379	224	465	415	540	313
ensmusg00000046447	388	496	760	541	376	806	636	671	431
ensmusg00000028753	24	20	13	2165	739	1584	2798	3326	1653
ensmusg00000088589	2	0	0	0	0	0	0	0	0
ensmusg00000043621	36	37	38	1497	1271	2163	2076	2254	1205
ensmusg00000028750	1	2	1	7	0	5	23	11	10
ensmusg00000028749	0	1	1	0	0	1	5	0	0
ensmusg00000041202	0	0	11	0	0	2	0	0	0
ensmusg00000041193	0	0	0	26	1	1	22	39	5
ensmusg00000087894	0	0	0	0	0	0	0	0	0
ensmusg00000058908	0	3	0	0	0	0	0	0	0
ensmusg00000078518	1	0	0	0	0	0	0	0	1
ensmusg00000028751	0	0	0	0	0	0	0	0	1
ensmusg00000041161	107	90	154	203	144	279	100	213	114
ensmusg00000070661	0	0	0	0	0	0	0	0	0
ensmusg00000041143	30	22	57	114	82	121	120	106	77
ensmusg00000028747	51	57	165	73	113	197	12	15	4
ensmusg00000110296	4	1	4	4	0	4	4	12	0
ensmusg00000041120	230	231	362	504	731	1398	348	405	138
ensmusg00000050608	331	610	716	335	347	608	497	572	349
ensmusg00000083238	0	0	0	0	0	0	0	0	0
ensmusg00000073739	0	0	0	0	2	2	9	6	0
ensmusg00000028745	1280	1458	1935	1203	1153	2294	1377	1490	849
ensmusg00000028744	24	31	52	57	32	90	51	55	18
ensmusg00000028743	321	317	391	310	457	665	273	351	205
ensmusg00000092909	0	2	0	0	0	1	0	0	0
ensmusg00000087943	49	45	33	32	48	62	50	67	28
ensmusg00000083404	2	0	0	0	0	0	0	5	0
ensmusg00000080708	1	0	1	0	0	2	0	1	0
ensmusg00000028741	259	451	478	111	156	307	184	171	84
ensmusg00000078517	1382	1026	1606	1257	1029	2034	1346	1818	921
ensmusg00000066036	4879	3917	6688	5746	4157	8848	5868	8001	4132
ensmusg00000097731	3	3	8	12	0	2	11	8	1
ensmusg00000041025	333	334	537	172	378	759	103	176	79
ensmusg00000094359	0	0	0	0	0	0	0	0	0
ensmusg00000094439	0	0	0	0	0	0	0	0	0
ensmusg00000028737	88	57	84	132	64	142	179	130	79
ensmusg00000098569	0	0	2	0	0	0	0	0	0
ensmusg00000028738	0	0	0	2	0	0	1	0	0
ensmusg00000028736	10	10	8	0	2	19	0	2	0
ensmusg00000087646	0	0	0	0	0	0	0	0	0
ensmusg00000087628	0	0	0	0	0	0	0	0	0
ensmusg00000085928	0	0	0	2	0	0	0	0	0
ensmusg00000078234	2	0	0	314	1	1	535	726	168
ensmusg00000089294	0	0	0	0	0	0	0	0	0
ensmusg00000040972	31	71	63	76	90	148	62	61	40
ensmusg00000085968	0	0	0	0	0	0	0	0	0
ensmusg00000086164	0	0	0	0	0	0	0	0	0
ensmusg00000103107	0	0	0	0	0	0	0	3	0
ensmusg00000087084	0	1	0	1	0	2	0	0	0
ensmusg00000086960	0	0	0	0	0	0	0	0	0
ensmusg00000086437	0	0	0	0	0	0	0	0	0
ensmusg00000085047	0	0	0	0	0	0	0	0	0
ensmusg00000040964	904	908	1228	466	467	1004	592	565	297
ensmusg00000086159	0	0	0	0	0	1	0	2	0
ensmusg00000095878	0	0	0	0	0	0	0	0	0
ensmusg00000040945	1783	2292	2863	1103	791	1731	1022	1240	606
ensmusg00000093071	0	0	0	0	0	0	0	0	0
ensmusg00000040935	0	1	0	0	0	0	0	1	0
ensmusg00000025330	15	0	1	9	4	6	42	51	2
ensmusg00000025328	2	0	0	0	0	0	0	0	7
ensmusg00000085918	0	6	0	0	0	0	0	0	1
ensmusg00000025329	3	5	1	3	0	2	0	9	0
ensmusg00000087045	1	0	0	0	0	0	0	0	0
ensmusg00000028927	0	6	8	870	156	285	2372	3104	1313
ensmusg00000064443	0	1	0	2	0	0	13	2	5
ensmusg00000087698	2	0	0	6	1	0	29	9	8
ensmusg00000009863	876	1352	1450	505	666	1114	764	962	491
ensmusg00000036622	728	916	1095	937	1006	2002	836	1135	473
ensmusg00000060572	993	1132	1314	351	772	1271	6	9	13
ensmusg00000040860	629	641	723	4380	2277	4717	5294	7010	4202
ensmusg00000028923	150	148	167	518	455	822	567	542	361
ensmusg00000082246	0	0	0	0	0	0	0	0	0
ensmusg00000045004	0	0	0	2	3	5	0	0	4
ensmusg00000040842	593	649	770	621	662	1050	527	654	283
ensmusg00000097620	1	2	9	1	6	10	1	0	0
ensmusg00000028920	394	394	465	375	399	836	398	506	244
ensmusg00000073733	8	10	14	12	2	7	6	8	14
ensmusg00000103366	0	0	0	11	3	1	0	0	0
ensmusg00000028919	4	7	19	81	54	110	80	59	49
ensmusg00000085774	0	0	0	0	0	0	0	0	0
ensmusg00000085395	0	0	0	1	0	0	0	0	0
ensmusg00000006445	11	14	31	5	0	1	10	0	0
ensmusg00000093180	0	0	0	0	0	0	0	0	0
ensmusg00000085836	0	0	0	1	0	0	0	0	0
ensmusg00000084238	0	0	0	0	0	0	0	0	0
ensmusg00000006218	14	12	13	75	86	158	28	51	10
ensmusg00000033770	0	0	0	1	0	0	4	0	3
ensmusg00000086061	0	0	7	4	3	0	0	5	1
ensmusg00000006216	0	0	2	0	0	0	2	4	0
ensmusg00000006221	0	0	0	5	2	4	0	14	0
ensmusg00000070637	0	0	0	1	4	1	0	0	0
ensmusg00000006215	426	449	649	247	259	499	260	324	263
ensmusg00000040761	2775	2079	3172	2259	1987	4378	1825	3085	1106
ensmusg00000048406	22	25	38	30	39	31	38	43	29
ensmusg00000006219	16	39	32	17	29	93	11	14	3
ensmusg00000043085	3	0	0	4	0	0	0	0	0
ensmusg00000073731	0	0	1	0	0	0	0	0	0
ensmusg00000040740	0	1	0	4	0	0	5	0	0
ensmusg00000028917	281	281	360	405	326	716	512	669	379
ensmusg00000078515	549	564	650	295	236	446	384	598	291
ensmusg00000040715	0	0	0	0	0	0	0	0	0
ensmusg00000040706	0	0	1	2	0	0	7	3	0
ensmusg00000040697	351	334	426	541	370	628	665	891	384
ensmusg00000028914	215	182	248	167	142	305	123	220	85
ensmusg00000062478	0	0	0	0	0	0	0	0	0
ensmusg00000058579	0	0	2	0	0	0	9	0	0
ensmusg00000086818	0	0	0	0	0	0	0	0	0
ensmusg00000040659	963	937	1420	699	536	1151	979	1251	564
ensmusg00000100396	0	1	4	0	4	6	8	7	0
ensmusg00000085922	0	0	0	0	0	11	0	0	4
ensmusg00000051435	15	5	25	1593	829	1664	1918	2511	1360
ensmusg00000081079	0	0	3	1	0	0	0	0	0
ensmusg00000085424	0	0	0	0	0	0	0	0	0
ensmusg00000085761	0	0	0	0	1	0	4	5	0
ensmusg00000040616	10	9	16	23	26	40	77	82	33
ensmusg00000085574	0	0	0	0	0	0	8	0	1
ensmusg00000073728	0	0	0	0	0	0	0	5	0
ensmusg00000040606	492	342	618	1390	705	1422	1857	1923	1119
ensmusg00000087525	0	0	0	0	0	0	0	0	0
ensmusg00000085816	1	4	0	2	0	1	0	2	2
ensmusg00000110067	9	0	0	10	0	0	11	22	7
ensmusg00000103678	0	0	0	0	0	0	0	0	0
ensmusg00000057637	1467	1294	1941	882	751	1799	890	1194	503
ensmusg00000106597	0	0	0	0	0	0	0	0	0
ensmusg00000081838	0	0	1	0	0	0	0	0	0
ensmusg00000083826	0	1	2	0	0	1	0	1	0
ensmusg00000087903	0	0	0	0	0	0	0	0	0
ensmusg00000082575	5	3	4	0	2	5	3	16	0
ensmusg00000028583	2878	3495	5111	536	800	1615	324	487	335
ensmusg00000088395	0	0	0	1	0	0	0	0	0
ensmusg00000028584	1	15	16	2	7	3	14	0	2
ensmusg00000081792	13	22	23	1	1	1	1	3	1
ensmusg00000041805	0	0	0	0	0	0	0	0	0
ensmusg00000082407	0	0	0	0	0	0	0	0	0
ensmusg00000046862	116	140	204	118	110	257	224	254	170
ensmusg00000047799	0	0	0	0	0	0	0	0	0
ensmusg00000083930	0	0	0	0	0	0	0	0	0
ensmusg00000084059	0	0	0	0	0	0	0	0	0
ensmusg00000083403	0	0	0	0	0	0	0	0	0
ensmusg00000095409	0	0	0	0	0	0	0	0	0
ensmusg00000070616	0	0	0	0	0	0	0	0	0
ensmusg00000070618	0	0	0	0	5	0	0	0	0
ensmusg00000096154	0	0	0	0	0	0	0	0	0
ensmusg00000081523	0	0	0	0	0	0	0	0	0
ensmusg00000044377	0	0	1	0	0	0	2	1	1
ensmusg00000066688	0	0	0	0	0	0	0	0	0
ensmusg00000078513	0	0	0	2	1	0	0	0	1
ensmusg00000084351	0	0	0	0	0	0	0	0	0
ensmusg00000081227	2	1	2	0	1	0	0	2	0
ensmusg00000070617	3	0	0	6	0	0	1	0	0
ensmusg00000046435	0	0	0	0	0	0	0	0	0
ensmusg00000082717	0	0	1	0	0	0	0	0	0
ensmusg00000082030	0	0	0	0	0	0	0	0	0
ensmusg00000066031	1	0	0	0	0	0	0	0	0
ensmusg00000059218	0	0	0	0	0	0	0	0	4
ensmusg00000029451	0	0	0	0	0	0	1	0	0
ensmusg00000078512	0	0	0	0	0	0	0	0	0
ensmusg00000083749	0	0	0	0	0	0	0	0	0
ensmusg00000084123	0	0	0	0	0	0	0	0	0
ensmusg00000078511	0	0	0	0	0	0	0	0	0
ensmusg00000078510	0	0	1	0	0	2	4	0	0
ensmusg00000078509	0	0	0	0	0	0	0	0	0
ensmusg00000083456	0	0	0	0	0	0	0	0	0
ensmusg00000095987	1	0	0	0	0	0	0	0	0
ensmusg00000073724	0	0	0	0	0	0	0	0	0
ensmusg00000073723	0	0	0	0	0	0	0	0	0
ensmusg00000050810	0	0	0	0	0	0	0	0	0
ensmusg00000066030	0	0	0	0	0	0	0	9	0
ensmusg00000046262	0	0	0	0	0	0	0	0	0
ensmusg00000083708	3	1	3	0	0	1	0	0	1
ensmusg00000036749	0	0	0	0	0	0	0	3	0
ensmusg00000095960	0	0	0	1	0	0	0	0	0
ensmusg00000080943	0	0	0	0	0	0	0	0	0
ensmusg00000078508	0	0	0	0	0	0	0	0	0
ensmusg00000084312	0	0	0	0	0	0	0	0	0
ensmusg00000070619	0	0	0	0	0	0	0	0	0
ensmusg00000073721	0	0	0	0	0	0	0	0	0
ensmusg00000028591	0	0	0	0	0	7	7	9	14
ensmusg00000028590	0	0	0	4	0	0	0	0	4
ensmusg00000028589	0	0	0	481	166	215	522	522	379
ensmusg00000095213	0	0	0	0	0	0	0	0	0
ensmusg00000078507	0	0	0	0	0	0	2	0	3
ensmusg00000082835	0	0	0	0	0	0	0	0	0
ensmusg00000028593	0	0	0	0	0	0	0	0	0
ensmusg00000083390	4	4	7	3	2	8	4	7	1
ensmusg00000082418	0	0	0	0	0	0	0	0	0
ensmusg00000078506	0	0	0	0	0	0	0	0	0
ensmusg00000070610	7	10	14	20	6	7	2	0	4
ensmusg00000070609	0	0	0	0	0	0	0	0	0
ensmusg00000078505	0	0	0	0	0	0	0	0	0
ensmusg00000041735	1	1	3	0	0	0	0	0	0
ensmusg00000077327	0	0	0	0	0	0	0	0	0
ensmusg00000078504	0	0	0	0	0	0	0	0	0
ensmusg00000083998	0	1	0	0	0	0	0	0	0
ensmusg00000066026	148	229	168	363	389	804	605	603	304
ensmusg00000103911	1	0	0	1	0	0	0	0	0
ensmusg00000020220	1456	1207	1685	1794	1628	3705	1989	2562	1356
ensmusg00000028599	9	3	6	16	41	20	11	22	8
ensmusg00000028602	0	0	0	0	0	0	0	4	0
ensmusg00000082758	0	0	0	0	0	0	0	0	0
ensmusg00000084272	0	0	0	0	0	0	0	0	0
ensmusg00000085101	0	1	2	0	0	0	0	0	10
ensmusg00000082082	6	5	2	13	0	12	9	0	15
ensmusg00000083081	0	0	0	0	0	0	1	0	0
ensmusg00000052912	32	21	41	7	15	39	15	14	8
ensmusg00000087076	0	0	0	0	0	0	0	0	0
ensmusg00000078503	125	54	44	265	93	273	202	0	344
ensmusg00000096864	0	0	0	0	6	0	0	0	0
ensmusg00000082352	0	0	0	0	0	1	0	0	0
ensmusg00000083454	1	0	0	0	0	0	0	0	0
ensmusg00000080732	0	0	0	0	0	0	0	0	0
ensmusg00000078502	10	19	8	3	7	3	2	0	5
ensmusg00000097661	0	0	0	0	0	0	0	0	0
ensmusg00000083562	1	0	0	0	0	0	0	0	0
ensmusg00000081885	11	10	15	13	0	3	23	10	14
ensmusg00000095517	0	0	0	0	0	0	0	0	0
ensmusg00000058186	2	0	6	0	0	0	0	0	0
ensmusg00000082615	0	0	0	0	0	0	3	0	0
ensmusg00000084279	0	0	0	0	0	0	0	0	0
ensmusg00000082334	0	0	0	1	0	1	0	0	0
ensmusg00000087513	0	0	0	0	0	0	0	0	0
ensmusg00000094417	5	8	5	7	1	11	1	6	0
ensmusg00000094177	0	0	0	0	0	0	0	0	0
ensmusg00000084350	15	19	25	6	4	9	12	22	16
ensmusg00000096233	0	1	0	0	0	0	1	0	0
ensmusg00000083235	0	0	1	0	0	0	0	0	0
ensmusg00000078500	0	0	0	0	0	0	0	0	0
ensmusg00000081595	0	0	1	0	0	0	0	0	0
ensmusg00000082195	2	1	8	3	1	1	0	1	1
ensmusg00000083733	0	0	0	0	0	0	0	0	0
ensmusg00000066009	0	0	0	0	0	0	0	0	0
ensmusg00000096958	0	0	0	0	0	0	0	0	0
ensmusg00000066007	0	1	2	0	0	0	0	0	0
ensmusg00000086654	0	0	0	0	0	0	0	0	0
ensmusg00000081522	0	0	0	0	0	0	0	0	0
ensmusg00000081671	0	0	0	0	0	0	0	0	0
ensmusg00000084127	2	3	0	1	1	7	2	1	0
ensmusg00000085525	7	11	8	7	1	19	5	0	2
ensmusg00000081460	0	2	4	2	2	3	0	0	0
ensmusg00000095096	0	0	0	0	0	0	0	0	0
ensmusg00000070605	60	25	58	26	43	71	11	76	61
ensmusg00000073716	5	3	10	0	1	0	2	0	0
ensmusg00000081998	1	3	1	0	1	0	0	0	0
ensmusg00000056300	6	1	0	5	1	2	1	8	2
ensmusg00000096979	0	0	0	0	0	0	0	0	0
ensmusg00000086046	0	0	0	0	0	0	0	0	0
ensmusg00000095865	1	0	0	0	0	2	0	0	0
ensmusg00000083038	0	0	0	0	0	0	0	0	0
ensmusg00000096366	0	0	1	0	0	6	0	0	0
ensmusg00000095460	1	0	0	0	0	0	0	0	0
ensmusg00000063245	8	5	6	9	1	0	0	2	3
